Block ID | Timestep | Precision@500
---------|---------|--------------
block 4, timestep 17, precision_k: 0.0520
block 4, timestep 18, precision_k: 0.0480
block 4, timestep 19, precision_k: 0.0420
block 4, timestep 2, precision_k: 0.0660
block 4, timestep 20, precision_k: 0.0360
block 4, timestep 21, precision_k: 0.0380
block 4, timestep 22, precision_k: 0.0340
block 4, timestep 23, precision_k: 0.0340
block 4, timestep 24, precision_k: 0.0300
block 4, timestep 25, precision_k: 0.0300
block 4, timestep 26, precision_k: 0.0260
block 4, timestep 27, precision_k: 0.0260
block 4, timestep 28, precision_k: 0.0240
block 4, timestep 29, precision_k: 0.0260
block 4, timestep 3, precision_k: 0.0120
block 4, timestep 30, precision_k: 0.0280
block 4, timestep 4, precision_k: 0.0020
block 4, timestep 5, precision_k: 0.0020
block 4, timestep 6, precision_k: 0.0000
block 4, timestep 7, precision_k: 0.0000
block 4, timestep 8, precision_k: 0.0000
block 4, timestep 9, precision_k: 0.0040
block 5, timestep 1, precision_k: 0.2640
block 5, timestep 10, precision_k: 0.1880
block 5, timestep 11, precision_k: 0.1800
block 5, timestep 12, precision_k: 0.1780
block 5, timestep 13, precision_k: 0.1760
block 5, timestep 14, precision_k: 0.1740
block 5, timestep 15, precision_k: 0.1820
block 5, timestep 16, precision_k: 0.1760
block 5, timestep 17, precision_k: 0.1700
block 5, timestep 18, precision_k: 0.1740
block 5, timestep 19, precision_k: 0.1640
block 5, timestep 2, precision_k: 0.2400
block 5, timestep 20, precision_k: 0.1500
block 5, timestep 21, precision_k: 0.1180
block 5, timestep 22, precision_k: 0.1020
block 5, timestep 23, precision_k: 0.0820
block 5, timestep 24, precision_k: 0.0620
block 5, timestep 25, precision_k: 0.0440
block 5, timestep 26, precision_k: 0.0320
block 5, timestep 27, precision_k: 0.0260
block 5, timestep 28, precision_k: 0.0260
block 5, timestep 29, precision_k: 0.0260
block 5, timestep 3, precision_k: 0.1740
block 5, timestep 30, precision_k: 0.0280
block 5, timestep 4, precision_k: 0.1560
block 5, timestep 5, precision_k: 0.1500
block 5, timestep 6, precision_k: 0.1640
block 5, timestep 7, precision_k: 0.1660
block 5, timestep 8, precision_k: 0.1700
block 5, timestep 9, precision_k: 0.1840
block 6, timestep 1, precision_k: 0.3320
block 6, timestep 10, precision_k: 0.3580
block 6, timestep 11, precision_k: 0.3280
block 6, timestep 12, precision_k: 0.3120
block 6, timestep 13, precision_k: 0.3020
block 6, timestep 14, precision_k: 0.2860
block 6, timestep 15, precision_k: 0.2680
block 6, timestep 16, precision_k: 0.2220
block 6, timestep 17, precision_k: 0.1880
block 6, timestep 18, precision_k: 0.1660
block 6, timestep 19, precision_k: 0.1580
block 6, timestep 2, precision_k: 0.3580
block 6, timestep 20, precision_k: 0.1440
block 6, timestep 21, precision_k: 0.1280
block 6, timestep 22, precision_k: 0.1080
block 6, timestep 23, precision_k: 0.0740
block 6, timestep 24, precision_k: 0.0600
block 6, timestep 25, precision_k: 0.0440
block 6, timestep 26, precision_k: 0.0320
block 6, timestep 27, precision_k: 0.0280
block 6, timestep 28, precision_k: 0.0180
block 6, timestep 29, precision_k: 0.0160
block 6, timestep 3, precision_k: 0.3780
block 6, timestep 30, precision_k: 0.0140
block 6, timestep 4, precision_k: 0.4480
block 6, timestep 5, precision_k: 0.4660
block 6, timestep 6, precision_k: 0.4680
block 6, timestep 7, precision_k: 0.4380
block 6, timestep 8, precision_k: 0.4160
block 6, timestep 9, precision_k: 0.4040
block 7, timestep 1, precision_k: 0.6100
block 7, timestep 10, precision_k: 0.0760
block 7, timestep 11, precision_k: 0.0640
block 7, timestep 12, precision_k: 0.0540
block 7, timestep 13, precision_k: 0.0420
block 7, timestep 14, precision_k: 0.0440
block 7, timestep 15, precision_k: 0.0420
block 7, timestep 16, precision_k: 0.0400
block 7, timestep 17, precision_k: 0.0460
block 7, timestep 18, precision_k: 0.0480
block 7, timestep 19, precision_k: 0.0500
block 7, timestep 2, precision_k: 0.4500
block 7, timestep 20, precision_k: 0.0500
block 7, timestep 21, precision_k: 0.0520
block 7, timestep 22, precision_k: 0.0620
block 7, timestep 23, precision_k: 0.0680
block 7, timestep 24, precision_k: 0.0660
block 7, timestep 25, precision_k: 0.0660
block 7, timestep 26, precision_k: 0.0700
block 7, timestep 27, precision_k: 0.0640
block 7, timestep 28, precision_k: 0.0680
block 7, timestep 29, precision_k: 0.0820
block 7, timestep 3, precision_k: 0.3480
block 7, timestep 30, precision_k: 0.0900
block 7, timestep 4, precision_k: 0.2720
block 7, timestep 5, precision_k: 0.2140
block 7, timestep 6, precision_k: 0.1720
block 7, timestep 7, precision_k: 0.1460
block 7, timestep 8, precision_k: 0.1300
block 7, timestep 9, precision_k: 0.1020
block 8, timestep 1, precision_k: 0.3540
block 8, timestep 10, precision_k: 0.0880
block 8, timestep 11, precision_k: 0.0780
block 8, timestep 12, precision_k: 0.0700
block 8, timestep 13, precision_k: 0.0640
block 8, timestep 14, precision_k: 0.0640
block 8, timestep 15, precision_k: 0.0920
block 8, timestep 16, precision_k: 0.0920
block 8, timestep 17, precision_k: 0.0880
block 8, timestep 18, precision_k: 0.0860
block 8, timestep 19, precision_k: 0.0820
block 8, timestep 2, precision_k: 0.2520
block 8, timestep 20, precision_k: 0.0840
block 8, timestep 21, precision_k: 0.0880
block 8, timestep 22, precision_k: 0.0900
block 8, timestep 23, precision_k: 0.0860
block 8, timestep 24, precision_k: 0.0800
block 8, timestep 25, precision_k: 0.0720
block 8, timestep 26, precision_k: 0.0760
block 8, timestep 27, precision_k: 0.0660
block 8, timestep 28, precision_k: 0.0520
block 8, timestep 29, precision_k: 0.0520
block 8, timestep 3, precision_k: 0.2160
block 8, timestep 30, precision_k: 0.0620
block 8, timestep 4, precision_k: 0.1960
block 8, timestep 5, precision_k: 0.1760
block 8, timestep 6, precision_k: 0.1680
block 8, timestep 7, precision_k: 0.1460
block 8, timestep 8, precision_k: 0.1060
block 8, timestep 9, precision_k: 0.1000
block 9, timestep 1, precision_k: 0.7340
block 9, timestep 10, precision_k: 0.0380
block 9, timestep 11, precision_k: 0.0560
block 9, timestep 12, precision_k: 0.0360
block 9, timestep 13, precision_k: 0.0360
block 9, timestep 14, precision_k: 0.0340
block 9, timestep 15, precision_k: 0.0340
block 9, timestep 16, precision_k: 0.0320
block 9, timestep 17, precision_k: 0.0340
block 9, timestep 18, precision_k: 0.0320
block 9, timestep 19, precision_k: 0.0300
block 9, timestep 2, precision_k: 0.5880
block 9, timestep 20, precision_k: 0.0300
block 9, timestep 21, precision_k: 0.0300
block 9, timestep 22, precision_k: 0.0300
block 9, timestep 23, precision_k: 0.0260
block 9, timestep 24, precision_k: 0.0260
block 9, timestep 25, precision_k: 0.0260
block 9, timestep 26, precision_k: 0.0240
block 9, timestep 27, precision_k: 0.0260
